Geneid	control_1	control_2	control_3	treatment_1	treatment_2	treatment_3
LOC_Os01g04610	0	0	0	0	0	0
LOC_Os01g04620	59	92	48	27	36	32
LOC_Os01g04630	2642	3140	2439	3406	3127.5	3300
LOC_Os01g04640	32	27	27	33	32	23
LOC_Os01g04650	2626	3173	2704	2419	2689	2648.5
LOC_Os01g04660	0	0	0	1	3	1
LOC_Os01g04670	16	25	14	12	34	32
LOC_Os01g04680	0	0	0	0	0	0
LOC_Os01g04690	0	1	1	9	3	3
LOC_Os01g04699	1	1.5	0	1	1.5	1
LOC_Os01g04710	40	35	73	32	42	23
LOC_Os01g04720	32	18	31	33	42	34
LOC_Os01g04730	1100	1619	1035	2571	2614	2828
LOC_Os01g04740	0	0	0	0	0	0
LOC_Os01g04750	0	0	0	0	0	2
LOC_Os01g04760	0	0	0	0	0	0
LOC_Os01g04770	0	0	0	0	0	0
LOC_Os01g04780	0	0	0	0.92	0	0.34
LOC_Os01g04790	0	0	0	0.14	1.11	1
LOC_Os01g04800	40	30	11	7	1	10
LOC_Os01g04814	2282	2308	2079	1889	1982	1555
LOC_Os01g04830	0	0	0	0	0	0
LOC_Os01g04840	0	0	0	0	0	0
LOC_Os01g04850	0	0	0	0	0	0
LOC_Os01g04860	1041	1133	1086	753	887	762
LOC_Os01g04870	434	543	454	418	474	482
LOC_Os01g04880	223	243	201	225	250	229
LOC_Os01g04900	2446	2557	2175.5	2840.5	3056	2614.5
LOC_Os01g04910	231	239	233	342	284	325
LOC_Os01g04920	417	438	293	516	1448	653
LOC_Os01g04930	325	397	268	505	667	478
LOC_Os01g04950	1288	1655	1208	678	737	750
LOC_Os01g04960	1.96	1.74	1.87	3.53	5.49	8.5
LOC_Os01g04970	0	0	0	0	0	0
LOC_Os01g04980	0	0.11	0	0	0	0
LOC_Os01g04990	453	457	455	522	639	534
LOC_Os01g05000	0	0	0	0	0	0
LOC_Os01g05010	296	385	322	576	585	662
LOC_Os01g05020	0	0	0	0	0	0
LOC_Os01g05030	6.07	3	3.07	1.14	2.82	1.03
LOC_Os01g05040	0	0	0	0	0	0
LOC_Os01g05050	0	1	1	0	0	0
LOC_Os01g05060	1726	2346	2181	2755	3253	2846
LOC_Os01g05064	245	215	183	42	30	31
LOC_Os01g05070	370	362	395	415	607	547
LOC_Os01g05080	797	897	921	1143	1369	1140
LOC_Os01g05090	16.5	13.5	18	26	12	12
LOC_Os01g05100	9	4	9	10	2	6
LOC_Os01g05105	102	92	85.5	87	71	85
LOC_Os01g05120	0	7	10	6	3	3
LOC_Os01g05130	253	223	248	259	346	258
LOC_Os01g05140	104	117	76	145	131	113
LOC_Os01g05150	7	9	12	20	6	9
LOC_Os01g05160	0	0	0	0	0	0
LOC_Os01g05170	8	4	2	10	0	7
LOC_Os01g05180	2	2	0	1	1	0
LOC_Os01g05200	0	0	0	0	0	0
LOC_Os01g05210	20	11	11	0	0	1
LOC_Os01g05220	0	1	0	1.5	0	2
LOC_Os01g05240	0	0	0	0	0	0
LOC_Os01g05250	4	2	1	4	4	4
LOC_Os01g05260	28	33	13	13	4	5
LOC_Os01g05280	0	1	0	0	0	0
LOC_Os01g05289	0	1	0	0	0	0
LOC_Os01g05300	0	0	0	0	0	0
LOC_Os01g05310	20	28	28	17	24	21
LOC_Os01g05320	0	1.46	0.29	0	0	0
LOC_Os01g05330	0	0	0	0	0	0
LOC_Os01g05340	0	0	1	2	1	0
LOC_Os01g05350	0	0	0	0	0	0
LOC_Os01g05360	0	0	0	0	0	0
LOC_Os01g05370	1	0	0	0	0	1
LOC_Os01g05380	0	0	0	0	0	0.5
LOC_Os01g05390	1	2	0	0	0	0
LOC_Os01g05400	0	0	0	0	0	0
LOC_Os01g05410	0	0	0	0	0	0
LOC_Os01g05420	1589	1634	1541.5	1734	1906	1605
LOC_Os01g05430	38	34	34	53	74	52
LOC_Os01g05440	0	0	0	0	0	0
LOC_Os01g05450	3	0	1	2	6	6
LOC_Os01g05460	12	16	14	12	8	7
LOC_Os01g05470	562	704.5	600.5	762	760	722
LOC_Os01g05480	6	5	11	3	8	4
LOC_Os01g05490	9944	10720	10602	12432.33	13772	11456
LOC_Os01g05500	3373	3105	2929	2587	2489	1992
LOC_Os01g05510	112	91	77	128	108	86
LOC_Os01g05520	0	0	0	0	0	0
LOC_Os01g05530	393	309	317	439	490	407
LOC_Os01g05540	26	47	42	55	35	37
LOC_Os01g05550	0	0	0	0	0	0
LOC_Os01g05560	784	895	776	911	1016	999
LOC_Os01g05570	0	0	0	0	0	0
LOC_Os01g05580	12	22	11	28	33	26
LOC_Os01g05585	21.5	33.5	21.5	136.75	76.42	108.17
LOC_Os01g05590	1	0	0	0	0	0
LOC_Os01g05600	19	19	14	19	14	7
LOC_Os01g05610	106.67	203	172.83	43.17	45	90
LOC_Os01g05620	73.5	101	87	67	90	76.5
LOC_Os01g05630	980.5	1141.5	880	763.83	924.25	716.58
LOC_Os01g05640	19	33	20	24	14	24
LOC_Os01g05650	11044.75	14051.17	11341	32353.35	40628.83	36139.33
LOC_Os01g05660	495	406	288	539	559	432
LOC_Os01g05670	2146.1	2137	1863	2019	2463	1895
LOC_Os01g05680	154	154	131.5	203	198	168
LOC_Os01g05694	301	274	282.5	274	343	244
LOC_Os01g05710	17	16	19	16	16	10
LOC_Os01g05720	0	1	0.5	0.5	2.33	0.5
LOC_Os01g05730	0	1	2.5	0	0	0
LOC_Os01g05744	70	58	42	89	82.33	74
LOC_Os01g05760	1	0	0	6	7	1
LOC_Os01g05770	1	0	0	0	0	0
LOC_Os01g05780	2	2	1	13	19	5
LOC_Os01g05790	1708	1827	1429	1231	1476	1245
LOC_Os01g05800	10912.5	12885	11646.67	12224	14089.6	13255
LOC_Os01g05810	2100	2038	1400	1015	938	1072
LOC_Os01g05820	405	358	288	276	247	223
LOC_Os01g05830	247	210	215	543	512	433
LOC_Os01g05840	184	123	163	462	523	343
LOC_Os01g05850	0	0	0	0	2	0
LOC_Os01g05860	50	63	58	62	80	55
LOC_Os01g05870	156	136	133	26	6	11
LOC_Os01g05880	0	0	0	0	0	0
LOC_Os01g05890	0	0	0	0	0	0
LOC_Os01g05900	260.33	325.83	278.5	302.33	280.83	265.08
LOC_Os01g05940	38	43	33	32	28	38
LOC_Os01g05960	28	51	41	26	12	43
LOC_Os01g05970	2332.31	3107.75	2185.33	2519.8	3213.48	2536.25
LOC_Os01g05980	116	101	95	145	184	204
LOC_Os01g06000	191.5	178	164	165	176	151
LOC_Os01g06010	2558.35	3443.67	2349.17	2429.75	2837.33	2438.75
LOC_Os01g06020	489	605	592.5	509	565	497
LOC_Os01g06030	0	0	0	0	0	0
LOC_Os01g06040	0	1	0	0	0	0
LOC_Os01g06050	14	29	22	25	20	24
LOC_Os01g06060	0	0	0	0	0	0
LOC_Os01g06070	0	0	0	0	0	0
LOC_Os01g06080	2	3	0	1	0	0
LOC_Os01g06090	0	0	0	0	0	0
LOC_Os01g06100	0.14	0.5	0.2	0.33	0	0
LOC_Os01g06110	0	0.5	0	0	0	0
LOC_Os01g06120	1	2	2	0	0	0
LOC_Os01g06130	0	0	0	0	0	0
LOC_Os01g06140	7	6	2	0	7	2
LOC_Os01g06150	84	86	82	19	38	24
LOC_Os01g06160	0	0	0	0	0	0
LOC_Os01g06170	0	0	0	0	0	0
LOC_Os01g06180	0	0	0	0.2	0	0
LOC_Os01g06200	2	0	0	0	1	1
LOC_Os01g06210	111	103	65	22	33	27
LOC_Os01g06220	145	157	88	21	52	51
LOC_Os01g06230	27	21	21	49	67	39
LOC_Os01g06240	81	55	77	49	82	95
LOC_Os01g06250	1	0	0	0	0	0
LOC_Os01g06260	0	0	0	0	0	0
LOC_Os01g06270	1447.5	1223	1210	1341	1530.5	1178
LOC_Os01g06280	1614	1782	1221	2530	2678	2506
LOC_Os01g06290	565	599	527	506	507	487
LOC_Os01g06300	0.6	4.47	2.04	1.82	1.36	2.08
LOC_Os01g06310	0	3	0	77	64	76
LOC_Os01g06320	0	0	0	0	0	0
LOC_Os01g06330	0	0	0	0	0	0
LOC_Os01g06340	4	7	1	2	9	4
LOC_Os01g06350	0	2	0	0	0	0
LOC_Os01g06360	1	0	0	0	0	0
LOC_Os01g06370	0	0	0	1	2	1
LOC_Os01g06380	0	0	0	0	0	0
LOC_Os01g06390	0	0	0	0	0	0
LOC_Os01g06400	0	0	0	0	0	0
LOC_Os01g06410	0	0	0	0	1	0
LOC_Os01g06420	0	0	0	0	0	0
LOC_Os01g06430	0	2	0	0	0	0
LOC_Os01g06440	1	1	1	0	1	1
LOC_Os01g06450	8	6	5	8	14	8
LOC_Os01g06454	52	39	51	72	87	87
LOC_Os01g06460	710	676	692	793	987	895.5
LOC_Os01g06470	332	318	302	321	445	371
LOC_Os01g06490	456	375	401	533	624	609
LOC_Os01g06500	319	303	317	250	255	260
LOC_Os01g06510	4	7	4	3	0	4
LOC_Os01g06520	2	6	6	1	0	3
LOC_Os01g06530	2	0	0	3	1	1
LOC_Os01g06540	0	0	1	0	1	0
LOC_Os01g06550	1360	1340	1154	740	753	723
LOC_Os01g06560	1	2	2	25	17	23
LOC_Os01g06570	0	0	0	0	0	0
LOC_Os01g06580	84	96	61	157	86	118
LOC_Os01g06590	833	778	774	700	732	565
LOC_Os01g06600	576	633	586	821	807	749
LOC_Os01g06610	0	0	0	0	0	0
LOC_Os01g06620	0	0.2	0	0.1	0	0
LOC_Os01g06630	0	0	0	6	2	0
LOC_Os01g06640	20	22	22	160	231	159
LOC_Os01g06650	0	0	0	0	0	0
LOC_Os01g06660	299	291	264	686	838	774
LOC_Os01g06670	2	2	0	0	0	1
LOC_Os01g06680	31	22	22	20	23	18
LOC_Os01g06690	0	0	0	0	0	0
LOC_Os01g06700	0	0	0	0	0	0
LOC_Os01g06710	0	0	0	0	0	0
LOC_Os01g06720	0	0	0	0	0	0
LOC_Os01g06730	12	25	28	26	28	24
LOC_Os01g06740	46	60	60	15	26	38
LOC_Os01g06750	14	41	25.5	5	1.5	6.5
LOC_Os01g06760	23	41	34	5	5	7
LOC_Os01g06770	0	0	0	0	0	0
LOC_Os01g06780	0	0	0	0	0	0
LOC_Os01g06790	33	100	60	12	0	15
LOC_Os01g06800	1	4	1	0	2	0
LOC_Os01g06810	0	1.01	0	1	1	1
LOC_Os01g06820	9	9	6	0	0	0
LOC_Os01g06836	6.33	0	3	0	1	0.67
LOC_Os01g06852	1.5	3	0	2	12	0.5
LOC_Os01g06870	9	6	1	3	0	10
LOC_Os01g06876	9.33	2.5	5	1	0	5
LOC_Os01g06882	4	2	1	0	0	1
LOC_Os01g06890	1	5	2	7	0	24
LOC_Os01g06900	10	25	23	9	0	18
LOC_Os01g06910	5	9	12	9	8	10
LOC_Os01g06920	37	43.5	44	61.5	78	50
LOC_Os01g06940	0	0	0	0	0	0
LOC_Os01g06950	0	0	0	0	0	0
LOC_Os01g06960	0	0	0	0	0	0
LOC_Os01g06970	0	0	0	0	0	0
LOC_Os01g06980	0	0	0	0	0	0
LOC_Os01g06990	0	0	0	0	0	0
LOC_Os01g07000	0	0	0	0	0	0
LOC_Os01g07010	0	0	0	0	0	0
LOC_Os01g07020	0	0	0	0	0	0
LOC_Os01g07030	0	0	0	0	0	0
LOC_Os01g07040	0	0	0	0	0	0
LOC_Os01g07050	0	0	0	0	0	0
LOC_Os01g07060	0	0	0	0	0	0
LOC_Os01g07070	476	559	530	680	842	666
LOC_Os01g07080	213	276	212	328	356	347
LOC_Os01g07090	1953	2125	1801	1378	1439	1469
LOC_Os01g07100	276	248	242	244	267	222
LOC_Os01g07110	8	7	9	14	12	10
LOC_Os01g07120	206	221	176	248	235	268
LOC_Os01g07130	0	0	0	0	0	0
LOC_Os01g07140	21	13	16	16	26	25
LOC_Os01g07150	1	1	0	4	8	3
LOC_Os01g07160	0	0	0	0	0	0
LOC_Os01g07170	242.5	267.5	266	282	329	254
LOC_Os01g07180	0	0	0	0	0	0
LOC_Os01g07190	0	0	0	0	0	0
LOC_Os01g07200	350	426	328	538	560	493
LOC_Os01g07212	35	29	39	66	74	62
LOC_Os01g07240	77	39	56	64	79	66
LOC_Os01g07250	1331	1210	1076	1066	1150	922
LOC_Os01g07260	101	101	98	156	214	123
LOC_Os01g07270	42	50	29	97	81	89
LOC_Os01g07280	133	124	101	296	332	206
LOC_Os01g07300	190	233	152	611	538	495
LOC_Os01g07310	658	544	570	1085	1100	873
LOC_Os01g07320	35	40	34	49	22	47
LOC_Os01g07330	87	83	74	61	60	54
LOC_Os01g07340	28	48	34	107	89	92
LOC_Os01g07350	122	121	120	171	191	144
LOC_Os01g07360	22	21	20	74	119	67
LOC_Os01g07364	0	0	0	0	0	0
LOC_Os01g07370	2324	2000	1982	2541	2980	2408
LOC_Os01g07376	110	131	100	289	300	198
LOC_Os01g07382	241	266	254	267	344	273
LOC_Os01g07390	1332	1548	1340	1104	1183	1074
LOC_Os01g07400	461	409	392	327	376	308
LOC_Os01g07410	131	128	118	120	153	138
LOC_Os01g07420	74	82	73	150	81	99
LOC_Os01g07430	0	0	0	0	0	0
LOC_Os01g07450	0	0	0	0	0	0
LOC_Os01g07460	0	0	0	0	0	0
LOC_Os01g07470	0	0	0	0	0	0
LOC_Os01g07480	0	1	0	1	0	0
LOC_Os01g07490	1252	1105	1050	1281	1291	1124
LOC_Os01g07500	222	270	200	139	153	179
LOC_Os01g07510	0	0	0	0	0	0
LOC_Os01g07520	647	738	602	633	839	649
LOC_Os01g07530	1364	1308	1013	2554	2105	1601
LOC_Os01g07540	120	134	122.67	115.67	146	123.67
LOC_Os01g07550	0	0	0	1	0	0
LOC_Os01g07560	25	17	15	36	43	44
LOC_Os01g07570	5	6	12	5	8	13
LOC_Os01g07590	2704.5	3219	2818	1943	2400	1910
LOC_Os01g07600	45	73	50	44	54	47
LOC_Os01g07610	80	76	63	81	78	82
LOC_Os01g07620	5	10	6	8	10	14
LOC_Os01g07630	197	193	259	129	157	135
LOC_Os01g07640	0	0	0	0	0	0
LOC_Os01g07650	0	0	0	0	0	0
LOC_Os01g07660	2	1	1	1	1	0
LOC_Os01g07670	0	0	0	0	0	0
LOC_Os01g07680	0	0	0	0	0	0
LOC_Os01g07700	511	346	330	1064	1141	865
LOC_Os01g07710	1	1	0	1	4	1
LOC_Os01g07720	389	377	363	531	567	499
LOC_Os01g07730	731	800	687	610	970	548
LOC_Os01g07740	196	197	210	264	272	195
LOC_Os01g07750	186	199	188	221	275	186
LOC_Os01g07760	5019	5329	4799	6256	7028	5832
LOC_Os01g07770	248	209	269	261	310	201
LOC_Os01g07780	336	345	267	1581	1306	1434
LOC_Os01g07790	0	1	0	1	0	0
LOC_Os01g07800	2438.5	2848	2015	2007.75	2275	2077
LOC_Os01g07810	565	573.5	512	573	684	591
LOC_Os01g07820	0	0	0	0	0	0
LOC_Os01g07830	0.32	0	0	0.2	0.22	0
LOC_Os01g07840	0	0	0	0	0	0
LOC_Os01g07850	0	0	0	0	0	0
LOC_Os01g07860	0	0	0	0	0	0
LOC_Os01g07870	1223	1358	1321	1089	1441	1165
LOC_Os01g07880	550	697	546	753	910	681
LOC_Os01g07890	92	70	98	69	122	102
LOC_Os01g07900	43	47	25	30	20	16
LOC_Os01g07910	249	245	242	431	421	388
LOC_Os01g07920	98	78	85	124	125	87
LOC_Os01g07930	0	0	0	0	0	0
LOC_Os01g07940	118	163	102	145	212	174
LOC_Os01g07950	297	352	312	579	599	552
LOC_Os01g07960	1454	1503	1413	1180	1328	1062
LOC_Os01g07970	602	1028	910	452	465	341
LOC_Os01g07980	1	1	2	0	0	0
LOC_Os01g07990	0	0	0	0	0	0
LOC_Os01g08000	12.5	10	18	11	21.17	11.33
LOC_Os01g08010	49	49	27	24	35	21
LOC_Os01g08020	233.67	195.83	245	163.67	229.83	113.83
LOC_Os01g08050	0	0	0	0	0	0
LOC_Os01g08060	0	1	0	0	0	0
LOC_Os01g08070	0	0	0	0	0	0
LOC_Os01g08090	315	316	295	127	225	194
LOC_Os01g08100	30	37	31	46	61	67
LOC_Os01g08110	36	43	44	66	89	82
LOC_Os01g08120	54	57	49	147	101	104
LOC_Os01g08130	1	1	2	36	15	13
LOC_Os01g08140	4	3	2	44	16	17
LOC_Os01g08150	1	4	2	1	1	1
LOC_Os01g08160	122	159	150	87	110	92
LOC_Os01g08170	6	3	1	0	0	2
LOC_Os01g08180	0	0	0	0	0	0
LOC_Os01g08190	12	13	9	5	3	3
LOC_Os01g08200	941	904	845	924	941	786
LOC_Os01g08220	429	431	394	198	171	142
LOC_Os01g08240	0	0	0	0	0	0
LOC_Os01g08250	0	1	1	0	0	0
LOC_Os01g08260	45	28	37	54	62	41
LOC_Os01g08270	2229	2200	1832	1437	1569	1412
LOC_Os01g08280	256	298	235	338	377	307
LOC_Os01g08290	204	172	167	206	270	172
LOC_Os01g08300	45	50	43	41	43	33
LOC_Os01g08310	9	9	8	34	38	10
LOC_Os01g08320	161	159	104	338	365	286
LOC_Os01g08330	0	0	0	0	0	0
LOC_Os01g08340	120	102	109	100	95	88
LOC_Os01g08350	0.25	0.75	0.5	0.5	1.75	1.25
LOC_Os01g08360	0	0	0	1	1	0
LOC_Os01g08370	34	32	29	32	39	22
LOC_Os01g08380	12	10	16	8	7	5
LOC_Os01g08390	0	0	0	0	0	0
LOC_Os01g08400	430	378	349	381	375	295
LOC_Os01g08410	933	1192	918	1414	1507	1506
LOC_Os01g08420	678	668	618	535	606	504
LOC_Os01g08430	927	888	868	779	847	677
LOC_Os01g08440	1681	2154	1296	926	1366	1672
LOC_Os01g08450	401	392	342	317	375	282
LOC_Os01g08460	746	719	639	2184	2630	2721
LOC_Os01g08464	9	8	8	6	3	10
LOC_Os01g08470	4	1	1	31	37	18
LOC_Os01g08480	13.25	8.25	17.73	0.68	5.83	1.83
LOC_Os01g08490	0	0	0	0	0	0
LOC_Os01g08500	23.18	13.52	24.08	6.85	5.48	5.95
LOC_Os01g08510	1503	1604	1747	833	942	830
LOC_Os01g08520	135	185	150	62	71	47
LOC_Os01g08530	0	0	0	0	0	0
LOC_Os01g08540	279	256	307	210	202	180
LOC_Os01g08550	85	80	92	84	104	87
LOC_Os01g08560	3624	3440	3047	3916	4165	3289
LOC_Os01g08570	0	0	0	0	0	0
LOC_Os01g08580	358	430	357	458	593	488
LOC_Os01g08590	0	0	0	0	0	0
LOC_Os01g08600	52	55	46	81	68	73
LOC_Os01g08610	0	0	0	0	0	0
LOC_Os01g08620	0	0	0	0	0	0
LOC_Os01g08630	28	58	1	5	0	8
LOC_Os01g08640	0	0	0	0	0	0
LOC_Os01g08650	794	890	792	535	724	517
LOC_Os01g08660	1584	1916	1550	1255	1358	1262
LOC_Os01g08670	78	116	77	60	76	61
LOC_Os01g08680	195	201	169	205	219	218
LOC_Os01g08690	85	77	64	162	130	129
LOC_Os01g08700	35297	36770.33	34595.67	23735.17	26464.67	25438.67
LOC_Os01g08710	11	19	15	19	13	6
LOC_Os01g08720	0.12	0.22	1.7	1.1	0.24	0
LOC_Os01g08730	0.5	0	0	0	0	1
LOC_Os01g08740	0	0	0	0	0	0
LOC_Os01g08750	1649	1489	1554	1765	1681	1455
LOC_Os01g08760	141	137	108	204	217	169
LOC_Os01g08770	245	343	304	409	413	381
LOC_Os01g08780	19	9	23	98	134	89
LOC_Os01g08790	1	1	1	0	0	1
LOC_Os01g08800	1	0	0	0	1	0
LOC_Os01g08810	65	76	51	30	21	35
LOC_Os01g08814	353	313	267	444	482	330
LOC_Os01g08820	2	0	1	6	8	7
LOC_Os01g08830	760	750	707	737	961	714
LOC_Os01g08840	20	11	10	1	1	5
LOC_Os01g08850	171	184	190	229	271	225
LOC_Os01g08860	1886	1424	989	8029	8727	6735
LOC_Os01g08870	93	118	70	89	115	109
LOC_Os01g08880	265.17	267.75	206.5	279.5	220.25	269
LOC_Os01g08890	2241.5	2164	2138.2	2711.5	3413.5	2682.6
LOC_Os01g08930	1227	1419	1383	1699	1681	1673
LOC_Os01g08940	0	0	0	0	0	0
LOC_Os01g08950	105	102	85	96	80	101
LOC_Os01g08960	147	182	124	199	175	173
LOC_Os01g08970	1772	1697	1701	1942	2078.5	1629
LOC_Os01g08980	0	0	0	0	0	0
LOC_Os01g08990	2	0	0	0	0	0
LOC_Os01g09000	3188	2988	2970	2084	1945	1755
LOC_Os01g09010	1279	1349	973	1116	1074	1183
LOC_Os01g09020	376	432	398	298	325	319
LOC_Os01g09030	164	160	129	100	101	114
LOC_Os01g09050	0.11	0.7	0.73	0.83	1.2	0.49
LOC_Os01g09060	0.25	0.75	0.25	0.25	0.2	0.48
LOC_Os01g09080	0	2	2	0	1	1
LOC_Os01g09090	0	0	0	0	1	0
LOC_Os01g09100	16	18	5	73	55	61
LOC_Os01g09110	0	0	0	0	0	0
LOC_Os01g09120	1403	1514	958	1556	1554	1637
LOC_Os01g09130	0	0	0	0	0	0
LOC_Os01g09140	5	11	6	0	0	0
LOC_Os01g09150	69	47	65	0	0	0
LOC_Os01g09160	0.14	0	0	0	0	0
LOC_Os01g09170	1.73	5.8	0.36	3.4	0.17	0
LOC_Os01g09180	4	6	3	0	0	0
LOC_Os01g09190	226	240	251	0	0	0
LOC_Os01g09200	955	907	906	947	1079	835
LOC_Os01g09206	1.01	3.27	2.11	3.99	3.39	1.62
LOC_Os01g09212	3.45	6.63	3.95	5.65	3.86	3.62
LOC_Os01g09220	357	266	43	131	101	436
LOC_Os01g09230	13	19	9	17	15	5
LOC_Os01g09240	0	0	0	0	0	0
LOC_Os01g09246	1739	1790	1611	1745	1776	1536
LOC_Os01g09252	714	816	619	612	688	638
LOC_Os01g09260	2	3	2	1	2	0
LOC_Os01g09270	86	67.5	62	131.5	135	109
LOC_Os01g09280	547	647	564	529	647	511
LOC_Os01g09290	3	2	0	2	0	1
LOC_Os01g09300	404	464	562	693	793	587
LOC_Os01g09305	163	117	163	179	257	184
LOC_Os01g09310	217	173	162	241	175	156
LOC_Os01g09320	3222	2871	2782	4220	4823	3687
LOC_Os01g09330	0	0	0	0	0	0
LOC_Os01g09340	2	1	3	1	3	2
LOC_Os01g09350	0	0	0	1	0	0
LOC_Os01g09360	0	1	1	0	5	0
LOC_Os01g09370	399	440.5	490.5	411	589.5	425.5
LOC_Os01g09384	116.5	95.5	99	86.5	167	95
LOC_Os01g09400	0	2.7	0	1.5	1	0
LOC_Os01g09410	197	159	156.5	122	200	119
LOC_Os01g09420	491.5	583	452.5	582.5	713	502.5
LOC_Os01g09430	3855	5055	3479	4693	5374	4669
LOC_Os01g09440	0	0	0	0	0	0
LOC_Os01g09450	158	172	124	149	162	132
LOC_Os01g09460	11	18	5	10	15	6
LOC_Os01g09470	1	0	0	0	1	1
LOC_Os01g09480	0	0	0	0	0	0
LOC_Os01g09490	0.74	0.68	0	2.68	1.41	1.16
LOC_Os01g09500	19	12	10	28	44	27
LOC_Os01g09510	760	844	848	1717	1859	1753
LOC_Os01g09520	1	0	0	0.1	0.22	1
LOC_Os01g09530	0	0	0	0	0	0
LOC_Os01g09540	5787	7872	5524	16495	17406	16986
LOC_Os01g09550	286	322	258	435	459	382
LOC_Os01g09560	973.5	872	927	1249	1232	1129
LOC_Os01g09570	1408	1477	1213	2505	3252	2164
LOC_Os01g09580	1	0	2	2	0	1
LOC_Os01g09590	248	225	203	113	145	107
LOC_Os01g09600	0	0	0	0.25	0	0
LOC_Os01g09610	0	0	0	0	0	0
LOC_Os01g09620	1031	1039	1037	1584	1923	1737
LOC_Os01g09640	472	602	490	2889	3746	3230
LOC_Os01g09650	25	21	21	53	50	43
LOC_Os01g09660	31	32	26	74	86	76
LOC_Os01g09665	5	3	3	6	17	27
LOC_Os01g09670	169	130	146	141	159	135
LOC_Os01g09680	0	0	0	10.5	0	0
LOC_Os01g09690	0	0	0	0	0	0
LOC_Os01g09700	2	0	2	8	7	8
LOC_Os01g09710	0	0	0	0	0	0
LOC_Os01g09720	0	0	0	0	0	0
LOC_Os01g09730	1	1	0	1	0	0
LOC_Os01g09740	123	115	84	134	117	118
LOC_Os01g09750	396	508	500	584	509	566
LOC_Os01g09760	321	240	269	313	316	261
LOC_Os01g09770	656	757	554	803	765	701
LOC_Os01g09790	32	36	29	63	56	47
LOC_Os01g09800	389	434	391	306	358	255
LOC_Os01g09810	0	0	0	0	0	0
LOC_Os01g09830	452	381	338	98	76	55
LOC_Os01g09850	152	177	123	159	156	129
LOC_Os01g09860	39	24	42	48	47	40
LOC_Os01g09870	11	15	12	43	30	45
LOC_Os01g09880	138	80	113	113	59	85
LOC_Os01g09890	1083	1238	975	1180	1210	1167
LOC_Os01g09900	0	0	0	0	0	0
LOC_Os01g09930	248	239	265	125.5	183	151
LOC_Os01g09940	1	0	0	0	1	2
LOC_Os01g09950	0	0	0	0	0	0
LOC_Os01g09960	0	0	0	0.1	0	0
LOC_Os01g09970	0	0	0	0	0	0
LOC_Os01g09980	0	0	0	0	0	0
LOC_Os01g09990	37	22	14	2	0	3
LOC_Os01g10000	1	0	1	2	1	3
LOC_Os01g10010	124	158	126	144	191	145
LOC_Os01g10020	199	163	194	209	268	220
LOC_Os01g10030	4	7	1	5	7	4
LOC_Os01g10040	250	340	365	202	222	188
LOC_Os01g10050	640	684	599	573	666	506
LOC_Os01g10060	2	3	1	5	2	2
LOC_Os01g10070	157.33	214	182	356.67	356	391.5
LOC_Os01g10080	246	253.5	240.5	455	574.67	446.5
LOC_Os01g10090	11	22	19	19	7	19
LOC_Os01g10100	225	183	181	167	209	169
LOC_Os01g10110	14	3	5	6	8	2
LOC_Os01g10120	0	0	0	0	0	0
LOC_Os01g10130	30	25	21	33	31	17
LOC_Os01g10140	68	40	71	74	85	53
LOC_Os01g10150	2446	2454	2293	2627	3012	2628
LOC_Os01g10160	0	0	0	0	0	0
LOC_Os01g10170	1	1	1	1	2	1
LOC_Os01g10180	1	0	4	7	11	2
LOC_Os01g10195	9	6	6	15	18	7
LOC_Os01g10200	0	0	0	0	0	0
LOC_Os01g10210	354	324	213	1519	1973	1219
LOC_Os01g10230	4	1	4	3	7	0
LOC_Os01g10240	0	0	0	0	0	0
LOC_Os01g10250	216	232	198	704	1025	607
LOC_Os01g10260	3	4	4	8	11	12
LOC_Os01g10270	0	0	0	0	0	0
LOC_Os01g10280	1035.5	1039	1105	934	988	949.5
LOC_Os01g10290	615.5	609.5	532	591	627	483
LOC_Os01g10300	74	81	103	92	106	112
LOC_Os01g10310	0	0	0	0	0	0
LOC_Os01g10320	340	264	207	3793.5	4038	3629
LOC_Os01g10340	135	123	128	205	236	183
LOC_Os01g10350	306	367	317	394	445	423
LOC_Os01g10370	1	1	2	480	401	220
LOC_Os01g10380	0	0	0	0	0	0
LOC_Os01g10390	0	0.17	1	0	0	1
LOC_Os01g10400	91298	125305.83	59741	178889	179672.5	177715
LOC_Os01g10410	0	0	0	0	0	0
LOC_Os01g10420	0	0	0	0	0	0
LOC_Os01g10430	970	902	840	840	995	821
LOC_Os01g10440	110	155	104	52	85	62
LOC_Os01g10450	1253	1355	1167	927	1118	734
LOC_Os01g10460	30	42	46	49	32	44
LOC_Os01g10470	0	1	0	0	1	0
LOC_Os01g10480	0	0	0	0	0	0
LOC_Os01g10490	0	0	0	0	0	0
LOC_Os01g10504	3	0	2	6	10	8
LOC_Os01g10520	4.67	3.67	2.67	4.67	5.67	2.33
LOC_Os01g10530	424	499.67	359.67	452	488.67	446.83
LOC_Os01g10550	0	0	0	0	0	0
LOC_Os01g10560	0	0	0	0	0	0
LOC_Os01g10580	1330	1813	1034	1289	1410	1614
LOC_Os01g10590	3	0	2	0	1	0
LOC_Os01g10600	31.33	26	13	25.33	24.5	26.5
LOC_Os01g10610	512	576	369	398	470	329
LOC_Os01g10630	119	123	106	130	171	126
LOC_Os01g10640	84	46	45	22	17	31
