GeneID	control_1	control_2	treatment_1	treatment_2
LOC_Os10g07400	0	0	0	0.1488883
LOC_Os10g07390	0	0	0	0
LOC_Os10g07380	0.229964561	0.75071355	1.017771374	0.694162741
LOC_Os10g07370	0	0	0	0
LOC_Os10g07340	0.372291335	1.331082002	0.176536889	0.481622235
LOC_Os10g07320	0	0	0	0
LOC_Os10g07310	0	0	0	0
LOC_Os10g07300	0	0	0	0
LOC_Os10g07290	2.623797102	4.627241802	0	0
LOC_Os10g07280	0	0	0	0
LOC_Os10g07270	21.98331644	22.47608173	72.00710968	70.92016296
LOC_Os10g07248	0	0	0	0
LOC_Os10g07229	24.322359	17.92897171	31.34831333	50.61234213
LOC_Os10g07210	11.85873274	16.08346909	14.07181891	11.58625612
LOC_Os10g07200	2.905464385	3.556805896	3.214732813	2.923443381
LOC_Os10g07190	0	0	0	0
LOC_Os10g07180	0	0	0	0
LOC_Os10g07160	0	0	0	0
LOC_Os10g07150	0.194479599	0.423249187	0.21518073	0
LOC_Os10g07150	0.080767484	0	0	0
LOC_Os10g07130	0	0	0	0
LOC_Os10g07120	0	0	0	0
LOC_Os10g07114	0	0	0.211885854	0
LOC_Os10g07114	0	0	0.372831275	0.169524372
LOC_Os10g07110	0	0	0	0
LOC_Os10g07100	0	0	0	0
LOC_Os10g07090	0	0	0	0
LOC_Os10g07080	3.671930993	4.10663232	0	0.205258493
LOC_Os10g07060	0	0	0	0
LOC_Os10g07050	0	0	0	0
LOC_Os10g07040	0.135827021	0	0	0
LOC_Os10g07030	0	0	0	0
LOC_Os10g07010	0.085751553	0.653178861	0.759034136	0.862821831
LOC_Os10g07004	4.652280039	3.907830842	0.270920317	0.328496022
LOC_Os10g07000	0	0	0	0
LOC_Os10g06990	0	0	0	0
LOC_Os10g06980	0	0	0	0
LOC_Os10g06970	0	0	0	0
LOC_Os10g06960	0	0	0	0
LOC_Os10g06950	0	0.137252258	0	0
LOC_Os10g06939	0	0	0	0
LOC_Os10g06930	0	0	0	0
LOC_Os10g06920	0	0	0	0
LOC_Os10g06910	0	0	0	0
LOC_Os10g06900	0	0	0	0
LOC_Os10g06890	0	0	0	0
LOC_Os10g06860	0	0	0	0
LOC_Os10g06840	0	0	0.121138781	0
LOC_Os10g06830	0.08192741	0.089149992	0.135972102	0
LOC_Os10g06820	0	0	0	0.178787999
LOC_Os10g06810	0	0	0.134146973	0
LOC_Os10g06800	0	0	0	0
LOC_Os10g06790	0	0	0	0
LOC_Os10g06780	0	0	0	0
LOC_Os10g06770	0	0	0	0
LOC_Os10g06760	1.866748953	1.209118097	0.639306773	0.670821566
LOC_Os10g06740	0.183091154	0	0	0
LOC_Os10g06730	0	0	0	0
LOC_Os10g06720	0.534467273	0.697902012	0	1.50576875
LOC_Os10g06720	15.01321249	18.74294035	24.72375758	18.5020623
LOC_Os10g06710	4.557530438	4.312447531	3.507931073	3.987593399
LOC_Os10g06700	5.192827126	8.072311481	2.32558824	2.488076337
LOC_Os10g06690	0	0.703451928	3.576363625	2.92707589
LOC_Os10g06680	0	0	0.124924368	0.227209749
LOC_Os10g06670	0	0	0	0
LOC_Os10g06660	0	0	0	0
LOC_Os10g06650	0	0	0	0
LOC_Os10g06640	0	0	0	0
LOC_Os10g06630	2.883279805	3.137464906	5.494210641	8.058670896
LOC_Os10g06620	0	0	0	0
LOC_Os10g06610	2.91016618	3.465468854	0.303767461	1.104971423
LOC_Os10g06600	0	0	0	0
LOC_Os10g06580	0.374619688	0.135881843	0.2763304	0
LOC_Os10g06560	0.166242275	0	0	0
LOC_Os10g06550	0	0	0	0
LOC_Os10g06540	3.374779069	2.160172893	1.867001548	2.696555261
LOC_Os10g06540	46.28155501	40.18495079	20.16478299	28.59223565
LOC_Os10g06520	0	0	0	0
LOC_Os10g06510	0.12903567	0.561644952	0.142770707	0
LOC_Os10g06500	0	0	0	0
LOC_Os10g06490	0	0	0	0
LOC_Os10g06480	0	0	0	0
LOC_Os10g06470	0	0	0	0
LOC_Os10g06460	0	0	0	0
LOC_Os10g06450	0	0	0	0
LOC_Os10g06440	0	0	0	0
LOC_Os10g06430	0	0	0	0
LOC_Os10g06420	0	0	0	0
LOC_Os10g06410	0	0	0	0
LOC_Os10g06400	0	0	0	0
LOC_Os10g06390	0	0	0	0
LOC_Os10g06380	0	0	0	0
LOC_Os10g06370	0	0	0	0
LOC_Os10g06360	0	0	0	0
LOC_Os10g06350	0	0	0	0
LOC_Os10g06340	0	0	0	0
LOC_Os10g06330	0	0	0	0
LOC_Os10g06320	0.401444307	0	0	0
LOC_Os10g06310	0	0	0	0
LOC_Os10g06300	0	0	0	0
LOC_Os10g06290	0	0	0	0
LOC_Os10g06280	0	0	0	0
LOC_Os10g06270	0	0	0	0
LOC_Os10g06260	0	0	0	0
LOC_Os10g06250	0	0	0	0
LOC_Os10g06240	0	0	0	0
LOC_Os10g06230	0	0	0	0
LOC_Os10g06220	0	0	0	0
LOC_Os10g06210	0	0	0	0
LOC_Os10g06200	0	0	0	0
LOC_Os10g06190	0	0	0	0
LOC_Os10g06180	0	0	0	0
LOC_Os10g06170	0	0	0	0
LOC_Os10g06160	0	0	0	0
LOC_Os10g06140	0.074614477	0	0	0
LOC_Os10g06130	0	0.636650716	4.747225895	3.139691692
LOC_Os10g06130	3.482581121	1.96497758	2.568853333	4.607283761
LOC_Os10g06130	3.558630797	3.775544864	3.149939749	3.356860859
LOC_Os10g06130	27.63230965	26.67351644	27.71348486	31.92894892
LOC_Os10g06130	0	3.17341991	0	1.467184029
LOC_Os10g06110	0	0	0.353143091	0.321144521
LOC_Os10g06100	0	0	0.149163425	0.135647611
LOC_Os10g06090	0	0	0	0
LOC_Os10g06080	0	0	0	0
LOC_Os10g06070	0	0	0	0
LOC_Os10g06050	0	0	0	0
LOC_Os10g06030	0.078090751	0.084975101	0.086403021	0.078573977
LOC_Os10g06020	0	0	0	0
LOC_Os10g06010	0	0	0	0
LOC_Os10g06000	149.4334829	254.5546427	5.456757037	24.14993812
LOC_Os10g05990	0.513426141	0.372459284	0	0
LOC_Os10g05990	119.2789086	264.3173616	0.66319296	5.72945505
LOC_Os10g05980	123.8519318	215.4968557	1.900866468	11.94324444
LOC_Os10g05970	0	1.983791804	0	0.333518897
LOC_Os10g05970	157.3219148	324.582136	4.564165897	32.63232929
LOC_Os10g05960	0	0	0	0
LOC_Os10g05950	14.03017288	49.57300726	0	0.166082253
LOC_Os10g05940	0.476788694	1.815875542	0	0.23986953
LOC_Os10g05930	0.159867202	0.173960826	0	0
LOC_Os10g05910	0	0	0	0
LOC_Os10g05900	0	0	0	0
LOC_Os10g05890	0	0	0	0
LOC_Os10g05880	0	0	0	0
LOC_Os10g05870	0	0	0	0
LOC_Os10g05860	1.255482197	2.049245096	0	0
LOC_Os10g05840	0	0	0	0
LOC_Os10g05820	0.458847445	2.662926208	0	0
LOC_Os10g05810	0	0	0	0
LOC_Os10g05800	3.500140216	3.360623553	2.429934525	2.969359994
LOC_Os10g05800	0.153382023	0.584163736	0	0
LOC_Os10g05790	0	0	0.147815193	0
LOC_Os10g05780	2.43964547	1.991040385	0	0
LOC_Os10g05770	0	0	0	0
LOC_Os10g05750	14.50525106	24.43090184	1.256027784	5.711090662
LOC_Os10g05740	0	0	0	0
LOC_Os10g05730	7.295907351	5.317013453	2.147732244	4.310343857
LOC_Os10g05730	0	0.50566105	2.18517223	1.402709704
LOC_Os10g05720	0	0	0	0
LOC_Os10g05720	0	0	1.121981852	0
LOC_Os10g05710	0	0	0.09782006	0
LOC_Os10g05700	0	0	0	0
LOC_Os10g05695	0	0	0	0
LOC_Os10g05690	0.305467251	0.415495913	0	0
LOC_Os10g05680	13.05320697	12.62573844	29.68764649	23.05743178
LOC_Os10g05680	22.63287392	23.43838434	45.97082335	40.04514525
LOC_Os10g05660	1.343677228	4.223941376	2.312649463	4.206197004
LOC_Os10g05650	0	0	0	0
LOC_Os10g05630	0	0	0	0
LOC_Os10g05620	0	0	0	0
LOC_Os10g05610	0	0	0	0
LOC_Os10g05600	0.674226666	1.572140047	0.106570551	0
LOC_Os10g05590	0	0	0	0
LOC_Os10g05580	0	0	0	0
LOC_Os10g05570	0.488243077	0	0	0
LOC_Os10g05560	0.336614792	1.098870559	0	0.338697762
LOC_Os10g05550	0	0	0	0
LOC_Os10g05540	0.861948016	0.58620994	0.238424242	0
LOC_Os10g05530	0	0	0.853575755	0
LOC_Os10g05530	2.106518716	1.354497102	0.635657563	1.156120277
LOC_Os10g05530	0	0	0	0
LOC_Os10g05520	0	0	0	0
LOC_Os10g05510	0	0	0	0
LOC_Os10g05500	0	0	0	0
LOC_Os10g05490	2.326978049	0.33027659	0	0
LOC_Os10g05480	0.318794009	0	0.352727628	0
LOC_Os10g05470	0	0	0	0
LOC_Os10g05460	0	0.189622894	0	0
LOC_Os10g05450	0	0	0	0
LOC_Os10g05440	0	0	0	0
LOC_Os10g05430	0	0	0	0
LOC_Os10g05420	0	0	0	0
LOC_Os10g05410	0	0	0	0
LOC_Os10g05400	0	0	0	0
LOC_Os10g05390	0	0	0	0
LOC_Os10g05380	0	0	0	0
LOC_Os10g05370	0	0	0	0
LOC_Os10g05360	0	0	0	0
LOC_Os10g05340	0.248600833	0	0	0
LOC_Os10g05329	0	0	0	0
LOC_Os10g05320	0	0	0	0
LOC_Os10g05300	0	0	0	0
LOC_Os10g05290	0.944651066	0.799501046	0.464534772	0
LOC_Os10g05290	2.070131517	2.079351537	0	0.480678803
LOC_Os10g05280	0	0	0	0
LOC_Os10g05270	0	0	0	0
LOC_Os10g05250	6.899979105	5.321395005	5.188453368	5.190155944
LOC_Os10g05240	0.766393678	0.357410424	1.453665376	1.432109932
LOC_Os10g05230	0	0	0	0.76503984
LOC_Os10g05230	0.796985022	4.707906217	18.26625217	7.90460807
LOC_Os10g05230	27.61343689	24.92753967	46.71962057	59.43101001
LOC_Os10g05220	1.804388987	2.996861354	0	1.624443532
LOC_Os10g05220	2.107760035	0	1.060053567	0
LOC_Os10g05210	0.39252763	0.597985089	2.605858382	1.184869767
LOC_Os10g05210	4.942009327	6.702626324	2.218920938	5.188790036
LOC_Os10g05210	1.930937584	0	0.106823688	0.485721553
LOC_Os10g05200	1.396962511	0.350796087	0.951175626	0.540618041
LOC_Os10g05190	0.042740522	0.093016908	0.023644991	0.043005
LOC_Os10g05180	0	0	0	0
LOC_Os10g05170	0	0	0	0
LOC_Os10g05160	0	0.089897439	0	0
LOC_Os10g05150	0	0	0	0
LOC_Os10g05140	0	0	0	0
LOC_Os10g05130	8.810600318	4.857579536	1.819707561	2.955040086
LOC_Os10g05120	0	0.620765474	0	0
LOC_Os10g05110	0	0	0	0
LOC_Os10g05088	0	0	0.138484288	0.125936119
LOC_Os10g05069	2.418262123	2.866403123	2.102312875	5.474759208
LOC_Os10g05069	0	0	0	0.820690732
LOC_Os10g05069	60.73413293	63.73353853	104.5200548	145.3195685
LOC_Os10g05050	0	0	0	0
LOC_Os10g05040	0	0	0	0
LOC_Os10g05030	0	0	0	0
LOC_Os10g05020	2.102391524	1.334511982	3.004646444	1.850975971
LOC_Os10g05010	0.908859938	0.329661168	0.335200789	0.101609329
LOC_Os10g05000	1.147658432	0.208139012	0.211636577	0.384920045
LOC_Os10g04990	0	0	0	0
LOC_Os10g04980	0	0	0	0
LOC_Os10g04960	0	0	0	0
LOC_Os10g04950	0	0	0	0
LOC_Os10g04940	0	0	0	0
LOC_Os10g04930	0	0	0	0
LOC_Os10g04910	0	0	0	0
LOC_Os10g04900	0	0	0.106005357	0.096400129
LOC_Os10g04900	0	0	0	0
LOC_Os10g04890	0	0	0	0
LOC_Os10g04890	0	0	0	0
LOC_Os10g04880	0	0	0	0
LOC_Os10g04870	0	0	0	0
LOC_Os10g04860	12.38501715	10.31392304	1.887702852	2.320665449
LOC_Os10g04850	0	0	0	0
LOC_Os10g04840	0	0	0	0.529420774
LOC_Os10g04810	0	0	0	0
LOC_Os10g04800	0	7.938635383	0	0
LOC_Os10g04780	2.437340438	1.716137354	1.427707066	1.009821106
LOC_Os10g04770	1.338147692	0.728058271	0	0.336607035
LOC_Os10g04760	0	0	0	0
LOC_Os10g04750	0	0	0	0
LOC_Os10g04740	0	0	0	0
LOC_Os10g04730	3.163417473	1.360908923	0.406993417	0.814253942
LOC_Os10g04720	2.51127717	1.322258296	0	0
LOC_Os10g04710	0	0	0	0
LOC_Os10g04700	0	1.949794106	0.10434518	0.948903824
LOC_Os10g04700	3.109813643	2.009231942	2.150521104	1.368962504
LOC_Os10g04690	0.777918395	0.282166124	0.28690764	1.304553582
LOC_Os10g04674	2.40971583	1.799516303	0.522787243	1.188542714
LOC_Os10g04674	0	0	0.478858271	0
LOC_Os10g04674	0.191445328	1.249936956	0	0
LOC_Os10g04660	0	0	0	0
LOC_Os10g04640	0	0	0	0
LOC_Os10g04630	0.785434515	0.427338551	0.869039084	1.580589557
LOC_Os10g04625	0	0.303983093	0.309091221	0
LOC_Os10g04620	0	0	0.425274445	0
LOC_Os10g04620	15.30895187	22.24656243	77.93851172	71.55888443
LOC_Os10g04610	1.455984578	0.211245564	1.28877199	0
LOC_Os10g04610	1.484794014	2.276655442	0.448047548	2.03724806
LOC_Os10g04600	0.612537466	0.666537739	0.387278989	0.352187339
LOC_Os10g04600	0.180449439	0.589072675	0	0.272349089
LOC_Os10g04600	1.954369682	1.215236359	1.647542899	1.8728222
LOC_Os10g04590	2.747693413	3.160778329	1.650376976	1.737808992
LOC_Os10g04580	0.7057404	1.15193593	0	0
LOC_Os10g04580	6.799476241	6.087707992	7.808930338	8.227182013
LOC_Os10g04570	3.830830294	2.084274927	0.747987902	0.453474759
LOC_Os10g04560	0	0.180897914	0	0
LOC_Os10g04550	0	0	0	0
LOC_Os10g04540	0.111973102	0.487377851	0.495567742	0.337997974
LOC_Os10g04530	0	0	0	0
LOC_Os10g04520	1.08389963	0.70767264	2.878257445	2.399334948
LOC_Os10g04510	2.149376037	2.004738356	0.169868829	1.853722597
LOC_Os10g04500	0	0	0	0
LOC_Os10g04490	0.445133318	1.210938809	0	0.2239439
LOC_Os10g04480	0	0	0	0
LOC_Os10g04470	0	0	0	0
LOC_Os10g04460	0	0	0	0
LOC_Os10g04450	3.632483353	4.22531815	0.692954893	1.638430855
LOC_Os10g04429	2.026554549	3.909239795	0.101921298	0.370744519
LOC_Os10g04410	0	0	0	0
LOC_Os10g04400	0	0	0	0
LOC_Os10g04380	0	0	0.118975589	0.324585356
LOC_Os10g04370	0	0.219501439	0.223189938	0.304449788
LOC_Os10g04370	0	0	0	0
LOC_Os10g04342	14.43925285	13.38656164	6.863430507	11.06691409
LOC_Os10g04316	0	0	0	0
LOC_Os10g04290	0.654772081	1.096147212	0.027864171	0.152036263
LOC_Os10g04280	0	0	0	0
LOC_Os10g04270	29.35561499	48.73440054	3.331316488	7.194975381
LOC_Os10g04260	0	0	0	0
LOC_Os10g04250	0	0	0	0
LOC_Os10g04240	0	0	0	0
LOC_Os10g04230	0	0	0	0
LOC_Os10g04220	0	0	0	0
LOC_Os10g04210	0	0	0	0
LOC_Os10g04180	1.848068402	2.599573739	0.59847327	0.544245143
LOC_Os10g04170	0	0	0	0
LOC_Os10g04160	0	0	0	0
LOC_Os10g04150	0	0	0	0
LOC_Os10g04140	0	0	0	0
LOC_Os10g04130	6.007310227	10.8245517	2.930287924	3.70468339
LOC_Os10g04120	0.409637048	0.668624943	0.226620169	0.123651564
LOC_Os10g04110	0.222795402	0.303045838	0	0
LOC_Os10g04090	7.887992148	12.55548232	0.928470144	3.504014088
LOC_Os10g04074	0.16641243	0.158447687	0	0.020930274
LOC_Os10g04060	0.255035207	0.462531137	0.141091051	0.21384447
LOC_Os10g04050	1.555010097	2.632151158	0.518890347	1.56463249
LOC_Os10g04050	12.84470181	10.95716701	3.614126135	5.856657333
LOC_Os10g04040	0	0	0	0
LOC_Os10g04030	0	0	0	0
LOC_Os10g04020	0	0	0	0
LOC_Os10g04010	0	0	0	0
LOC_Os10g04000	0	0	0	0
LOC_Os10g03980	0	0	0	0
LOC_Os10g03970	0.10111004	0	0	0
LOC_Os10g03960	0	0	0	0
LOC_Os10g03950	0	0	0.205355126	0
LOC_Os10g03930	0.721397424	0.490621631	0.199546412	0.181465357
LOC_Os10g03920	0	0	0	0
LOC_Os10g03910	0.5293053	0.863951948	0.195215508	0.177526879
LOC_Os10g03900	0.45351449	0	0	0
LOC_Os10g03890	0.34084894	0.74179522	0.377130168	0
LOC_Os10g03880	0	0	0	0
LOC_Os10g03870	0	0	0	0
LOC_Os10g03855	0	0	0.379517068	0.345128732
LOC_Os10g03850	7.18968599	3.022722331	17.3563263	17.75661314
LOC_Os10g03850	0	0	4.682631419	4.376621627
LOC_Os10g03850	2.468950226	2.786112755	5.564685022	8.924819382
LOC_Os10g03850	1.60340182	0.61066426	3.902962512	5.001303348
LOC_Os10g03850	0	0	0	0
LOC_Os10g03840	0	0	0	0
LOC_Os10g03830	0.462053128	0	0	0
LOC_Os10g03830	15.59581513	14.48416418	18.20401757	17.81912015
LOC_Os10g03820	0	0	0	0
LOC_Os10g03800	0	0	0	0
LOC_Os10g03780	0.619764719	0.899202846	0.22857826	0.415733213
LOC_Os10g03770	0	0	0	0
LOC_Os10g03760	0.098775786	0	0	0
LOC_Os10g03750	0.086206227	0.56283614	0.095382338	0
LOC_Os10g03740	0.388030894	0	0	0.097608007
LOC_Os10g03740	0	0.396899966	0	0
LOC_Os10g03730	0.982656258	0.777662242	0.197682517	0.539311052
LOC_Os10g03720	0.351915464	0	0.389374654	0
LOC_Os10g03710	0	0	0	0
LOC_Os10g03700	0	0	0	0
LOC_Os10g03690	6.333351628	5.94762224	7.775442005	8.031149287
LOC_Os10g03669	0	0	0.188367634	0
LOC_Os10g03669	1.852590401	2.848570819	0.401045284	1.013072945
LOC_Os10g03660	0.237211766	0.309748748	0.209969175	0.143207779
LOC_Os10g03640	0	0	0	0
LOC_Os10g03630	0	0	0	0
LOC_Os10g03620	0	0	0	0
LOC_Os10g03620	0.289297054	0.209867331	0	0
LOC_Os10g03610	0	0	0	0
LOC_Os10g03600	0	0	0	0
LOC_Os10g03600	1.82679713	2.385413393	0.303187231	0.551430402
LOC_Os10g03590	0	0	0	0
LOC_Os10g03570	1.027717728	0.969210316	0.530652184	1.034077239
LOC_Os10g03560	0	0	0	0
LOC_Os10g03550	39.05974159	60.86412946	19.05049368	60.09061945
LOC_Os10g03550	16.58162353	3.793747154	12.32517408	18.99435474
LOC_Os10g03550	12.29135399	7.655999623	0.656536826	16.80262293
LOC_Os10g03540	4.064623613	6.192135599	2.248638629	2.04488774
LOC_Os10g03530	0	0	0	0
LOC_Os10g03520	0	0	0	0
LOC_Os10g03510	0	0	0	0
LOC_Os10g03500	0	0	0	0
LOC_Os10g03490	0	0	0	0
LOC_Os10g03480	0	0	0	0
LOC_Os10g03470	0	0	0	0
LOC_Os10g03460	0	0	0	0
LOC_Os10g03450	0.316929716	0	0	0
LOC_Os10g03440	1.880953805	1.407158178	0.130073095	0.118287071
LOC_Os10g03430	0	0	0	0
LOC_Os10g03420	0	0	0	0
LOC_Os10g03410	0	0	0	0
LOC_Os10g03400	0.89377031	0.265244618	0.17980119	0.654037058
LOC_Os10g03390	0	0	0	0
LOC_Os10g03380	0	0	0	0
LOC_Os10g03370	0	0	0	0
LOC_Os10g03360	0	0	0	0.129218815
LOC_Os10g03350	0	0	0	0
LOC_Os10g03340	0	0	0.0537791	0.048906134
LOC_Os10g03330	0	0	0.058387241	0.053096728
LOC_Os10g03320	2.045770825	4.803738118	2.740062965	4.875229048
LOC_Os10g03310	0	0	0	0
LOC_Os10g03300	0	0	0	0
LOC_Os10g03290	0	0	0	0
LOC_Os10g03280	0	0	0	0
LOC_Os10g03270	0	0	0	0
LOC_Os10g03260	0	0	0	0
LOC_Os10g03250	0	0	0	0
LOC_Os10g03240	0	0	0	0
LOC_Os10g03230	0	0	0.555219415	0.252455277
LOC_Os10g03220	0.251679481	0.410800681	0.13923459	0.126618436
LOC_Os10g03210	0	0	0	0
LOC_Os10g03200	0	0	0	0
LOC_Os10g03190	0	0	0	0
LOC_Os10g03180	0	0	0	0
LOC_Os10g03160	0	0	0	0
LOC_Os10g03150	0	0	0	0
LOC_Os10g03140	0	0	0	0
LOC_Os10g03130	0	0	0	0
LOC_Os10g03120	0	0	0	0
LOC_Os10g03110	0	0	0	0
LOC_Os10g03100	0.963180951	0.489110237	0.142094068	0.323047036
LOC_Os10g03090	0	0	0	0
LOC_Os10g03080	0	0	0	0
LOC_Os10g03070	0	0	0	0
LOC_Os10g03060	0	0	0	0
LOC_Os10g03050	0	0	0	0
LOC_Os10g03040	0	0	0	0
LOC_Os10g03030	0	0	0	0
LOC_Os10g03020	0	0	0	0
LOC_Os10g03010	0	0	0	0
LOC_Os10g03000	0	0	0	0
LOC_Os10g02990	0	0	0	0
LOC_Os10g02980	13.42857912	14.22014035	10.86925102	10.42847406
LOC_Os10g02970	0	0.244362099	1.242341784	1.581681125
LOC_Os10g02960	0	0	0.165303092	0.150324851
LOC_Os10g02950	0	0	0	0
LOC_Os10g02940	0	0	0	0
LOC_Os10g02930	18.55075312	21.47189877	19.21801619	20.4488774
LOC_Os10g02930	8.920401921	5.084519293	17.62486189	16.56212147
LOC_Os10g02920	1.542917623	0.419734662	6.401818161	4.463337415
LOC_Os10g02910	0.172901394	0	2.359436491	4.117320936
LOC_Os10g02900	0	0	0	0
LOC_Os10g02890	0	0	0	0
LOC_Os10g02880	2.514763769	1.189765702	126.2987884	80.09029049
LOC_Os10g02870	0	0	0	0
LOC_Os10g02860	0	0	0	0
LOC_Os10g02850	0	0	0	0
LOC_Os10g02840	1.009060944	0.411756773	1.953820997	0.253826252
LOC_Os10g02830	0	0	0	0
LOC_Os10g02814	0	0	0	0.11680901
LOC_Os10g02814	0.485038617	1.477836658	0.966002275	0.780864053
LOC_Os10g02800	0	0	0	0
LOC_Os10g02790	0	0	0	0
LOC_Os10g02780	0	0	0	0
LOC_Os10g02770	3.115400135	5.826645987	0.969472942	1.371421718
LOC_Os10g02760	6.401524065	8.688614122	6.016679143	7.5492892
LOC_Os10g02760	0.893701598	0	0	0
LOC_Os10g02750	0	0.287204805	0	0
LOC_Os10g02740	0	0	0	0
LOC_Os10g02720	0.274327803	0	0.101176091	0.092008447
LOC_Os10g02720	0	0	0	0
LOC_Os10g02700	0	0	0	0
LOC_Os10g02690	0.849451121	0.369734922	0	0
LOC_Os10g02680	0.602166461	1.310504889	0	0
LOC_Os10g02670	0.780907515	0.509850605	0	0
LOC_Os10g02660	0	0	0	0
LOC_Os10g02650	2.16779926	2.172679157	0.631196808	1.262807867
LOC_Os10g02644	0	0	0	0
LOC_Os10g02640	0	0	0	0
LOC_Os10g02630	108.0216751	112.3656897	82.93985451	97.57310658
LOC_Os10g02625	0	0	0	0
LOC_Os10g02620	0	0	0	0
LOC_Os10g02610	0	0	0	0
LOC_Os10g02600	0	0	0	0
LOC_Os10g02584	1.316067422	0	0	0
LOC_Os10g02584	0	0	0	0.798004972
LOC_Os10g02584	12.24819752	13.97288019	13.98910059	10.63441012
LOC_Os10g02570	0	0	0	0
LOC_Os10g02560	0	0	0	0
LOC_Os10g02544	0	0	0	0
LOC_Os10g02530	0	0	0	0
LOC_Os10g02520	0	0	0	0
LOC_Os10g02509	0	0	0	0
LOC_Os10g02500	0.123544791	0.134436292	0	0.082872857
LOC_Os10g02490	0	0	0	0
LOC_Os10g02490	4.225479953	6.792486945	1.062558124	2.898836725
LOC_Os10g02480	3.194203233	1.390319528	0.706841219	0.482095341
LOC_Os10g02480	121.876842	127.7742266	32.30920648	35.23307339
LOC_Os10g02470	0	0	0	0
LOC_Os10g02450	0	0	0	0
LOC_Os10g02440	0	0	0	0
LOC_Os10g02430	0	0	0	0
LOC_Os10g02420	0	0	0	0
LOC_Os10g02410	3.711985035	0.807845479	0	2.240972865
LOC_Os10g02400	0	0	0	0
LOC_Os10g02380	11.46263385	8.602179577	8.746730486	16.04093462
LOC_Os10g02360	8.118470496	12.35221797	5.643953784	11.42173267
LOC_Os10g02350	6.698528839	7.922891176	6.042020499	5.787590916
LOC_Os10g02340	1.751363855	1.58813429	0	0
LOC_Os10g02330	0	0	0	0
LOC_Os10g02314	0	0	0	0
LOC_Os10g02300	0	0	0	0
LOC_Os10g02300	0	0	0	0
LOC_Os10g02300	0.591935478	0.214706505	0.43662886	0.19853279
LOC_Os10g02284	0	0	0	0.318270465
LOC_Os10g02276	0	0	0	0
LOC_Os10g02270	10.30322842	13.22962159	2.279988471	3.110095422
LOC_Os10g02260	0.770284001	0.598707817	0	0
LOC_Os10g02260	2.648896058	2.181289511	0.396061405	0.720347949
LOC_Os10g02250	0.136511288	0.148545894	0.830731316	1.648272234
LOC_Os10g02240	25.84721823	25.13547179	15.28540101	13.60144609
LOC_Os10g02230	0.229639752	0.249884407	0	0
LOC_Os10g02220	4.168844732	4.775119027	0.647381342	1.986935456
LOC_Os10g02220	6.400367476	9.427707996	0	1.72779761
LOC_Os10g02220	0	1.337755463	0	0
LOC_Os10g02220	0	0	0	0
LOC_Os10g02220	7.804077338	0	2.539638922	0
LOC_Os10g02210	0	0	0	0
LOC_Os10g02200	0	0	0	0
LOC_Os10g02190	0	0	0	0
LOC_Os10g02180	0	0	0	0
LOC_Os10g02170	0	0	0	0
LOC_Os10g02160	0	0	0	0
LOC_Os10g02150	0	0	0	0
LOC_Os10g02140	0	0	0	0
LOC_Os10g02130	0	0	0	0
LOC_Os10g02120	0	0	0	0
LOC_Os10g02100	0	0	0	0
LOC_Os10g02100	1.820289455	3.511352793	0.091547629	0.582766989
LOC_Os10g02090	0	0	0	0
LOC_Os10g02080	0.104825883	0.456268627	0	0
LOC_Os10g02070	8.477191661	20.92728429	15.11925117	8.911573029
LOC_Os10g02050	0	0	0	0
LOC_Os10g02040	4.087616456	2.11278758	3.844309913	12.03026351
LOC_Os10g02040	47.22653952	110.5591166	88.80699396	183.644815
LOC_Os10g02030	0	0	0	0
LOC_Os10g02020	0	0	0	0
LOC_Os10g02010	0	0	0	0
LOC_Os10g02000	0	0	0	0.143124251
LOC_Os10g01984	0	0	0	0
LOC_Os10g01970	0	0	0	0
LOC_Os10g01960	0	0	0	0
LOC_Os10g01950	0	0	0	0
LOC_Os10g01940	0	0	0	0
LOC_Os10g01930	0	0.116393526	0	0
LOC_Os10g01920	11.68911366	16.65112094	0.117575876	0.21384447
LOC_Os10g01910	0	0	0	0
LOC_Os10g01900	0	0	0	0
LOC_Os10g01890	0	0	0	0
LOC_Os10g01880	0	0.151600823	0	0
LOC_Os10g01870	0	0	0	0
LOC_Os10g01860	0	0	0	0
LOC_Os10g01850	0	0	0	0.051983165
LOC_Os10g01844	0.245968146	0.267652284	1.360749549	1.484941173
LOC_Os10g01840	0.306186336	0	0	0
LOC_Os10g01830	0.506495154	0	0	0
LOC_Os10g01820	0.122736496	0.222594565	0	0.041165329
LOC_Os10g01810	0	0	0	0
LOC_Os10g01800	0	0.149298025	0	0.138051493
LOC_Os10g01790	0	0	0	0
LOC_Os10g01780	0	0	0	0
LOC_Os10g01770	0	0	0	0
LOC_Os10g01760	0	0	0	0
LOC_Os10g01750	0	0	0	0
LOC_Os10g01740	0	0	0	0
LOC_Os10g01730	0	0	0	0
LOC_Os10g01720	0	0.231719921	0	0
LOC_Os10g01710	0	0	0	0
LOC_Os10g01700	0	0	0	0
LOC_Os10g01690	0.124586164	0	0	0
LOC_Os10g01680	0	0	0	0
LOC_Os10g01670	0	0	0	0
LOC_Os10g01660	0.099562122	0.108339351	0	0
LOC_Os10g01650	0	0	0	0
LOC_Os10g01640	0.115801243	0.126010085	0	0.23303564
LOC_Os10g01620	0	0	0	0
