ID	control_1	control_2	control_3	control_4	control_5	control_6	control_7	control_8	control_9	control_10	treatment_1	treatment_2	treatment_3	treatment_4	treatment_5	treatment_6	treatment_7	treatment_8	treatment_9	treatment_10
AT4G21620	1605.5516	1236.5526	1833.6937	1758.7469	1498.4234	1127.61	1227.5855	1177.2706	1476.0513	1033.8451	790.5069	844.461	865.2732	795.2291	708.2929	1126.7113	1019.7493	994.284	1764.1606	1062.8086
AT4G21630	0	0	0	0	0	2.7842	0	0	0	0	0	0	0	0	0	0	5.0545	0	0	0
AT4G21640	0.7794	0.7173	0	3.7782	0	0	0	1.3191	0	0.9617	1.1711	0	2.0875	1.0491	0	6.0188	0	0	0	0
AT4G21650	219.0097	184.3353	204.6219	258.8059	229.2991	160.0928	193.7698	204.456	268.1423	220.2331	220.1708	254.4515	284.9452	132.1885	168.3206	158.8952	122.5721	70.716	116.9531	139.8156
AT4G21660	294.6109	270.4062	230.0899	213.4677	275.4949	264.5011	270.0349	314.5984	263.067	276.0126	227.1975	236.958	224.4074	271.7208	253.1541	566.9669	587.5879	552.948	512.9029	481.4702
AT4G21670	47.543	74.5948	36.0064	68.0074	40.3163	43.8515	46.8889	40.2317	39.7561	62.5116	63.2406	42.9387	51.144	66.0942	48.4763	66.2063	55.5997	59.64	77.4991	54.6647
AT4G21680	6.2352	35.8629	7.9039	7.5564	10.0791	52.2042	6.7791	37.5935	2.5376	20.196	23.4224	20.6742	2.0875	3.1473	2.6931	44.5388	144.0538	86.052	119.7713	98.817
AT4G21690	2.3382	0	0	0	0	0	1.1299	0	0	0.9617	0	0	1.0438	3.1473	0	0	0	0	0	0
AT4G21700	10.9115	7.8898	5.2692	3.7782	4.1996	5.5684	7.344	1.9786	14.3799	5.7703	3.5134	6.3613	5.2188	7.3438	5.3863	13.2413	10.109	7.668	2.8181	10.5124
AT4G21705	38.9697	29.4076	51.8141	22.6691	53.7551	46.6357	31.6359	27.7005	42.2937	22.1195	33.9625	12.7226	45.9252	27.277	29.6244	15.6488	10.109	9.372	9.8635	13.6662
AT4G21710	126.2618	118.3476	114.1668	64.2292	97.4311	89.0951	105.0764	92.335	112.5013	105.7888	77.294	174.9354	122.1194	127.992	115.8045	187.7852	203.4444	184.884	231.0881	190.2753
AT4G21720	27.2788	35.8629	34.25	20.78	50.3954	22.2738	32.7657	27.7005	22.8386	33.6601	23.4224	38.1677	22.9626	26.2279	36.3572	14.445	12.6363	12.78	16.9089	4.205
AT4G21740	45.2049	31.5593	44.7885	52.8946	25.1977	73.0858	76.2651	48.8056	60.903	66.3584	53.8716	63.6129	61.5816	55.6031	60.5954	45.7426	58.127	46.008	46.4994	43.101
AT4G21745	3.897	0.7173	0	0	0.8399	0	0.5649	0.6595	0	1.9234	3.5134	0	0	0	0	0	1.2636	0	0	0
AT4G21750	264.2146	232.3916	222.1861	230.4695	230.139	295.1276	279.6387	251.283	252.0706	205.8073	165.1281	214.6935	186.8322	167.8584	140.0427	98.7076	90.9814	86.052	77.4991	69.3822
AT4G21760	16.3673	25.8213	27.2244	24.5582	11.7589	22.9698	51.4083	21.7647	38.0644	29.8132	55.0427	69.9742	92.8942	37.7681	76.7542	13.2413	8.8454	5.964	5.6363	9.4612
AT4G21770	116.1297	113.3267	93.968	85.0092	99.9509	73.0858	77.3949	70.5703	104.8885	102.9037	46.8449	25.4452	41.7502	19.9332	25.5847	1.2038	3.7909	8.52	11.2726	5.2562
AT4G21780	2.3382	6.4553	3.5128	0	8.3992	9.7448	2.2597	1.3191	9.3046	2.8851	4.6845	7.9516	1.0438	5.2456	5.3863	1.2038	0	1.704	0	0
AT4G21790	417.7552	497.0597	408.3657	370.2625	442.6396	412.761	385.8449	393.0831	427.1667	452.0067	416.9192	497.7708	379.927	407.0566	372.9983	629.562	681.0965	669.672	728.4912	624.4395
AT4G21800	123.9236	104.0024	131.7309	141.6821	89.8718	109.2807	114.1152	102.228	128.5729	134.6403	140.5346	208.3322	189.9635	161.5637	173.7068	107.1339	93.5086	138.024	145.1346	152.4305
AT4G21810	209.657	210.8738	204.6219	183.2422	230.139	322.2737	312.9693	340.9798	292.6726	280.8212	382.9567	340.3289	385.1458	390.2708	426.8609	272.0478	387.9344	302.46	259.2696	349.0133
AT4G21820	4.6764	13.6279	21.0769	41.5601	5.8795	9.7448	4.5194	12.5312	6.767	19.2343	2.3422	0	0	0	1.3466	0	0	0	0	0
AT4G21830	35.0727	174.2937	21.9551	103.9002	235.1786	81.4385	10.1687	10.5526	0	20.196	3.5134	6.3613	1.0438	3.1473	1.3466	1.2038	0	0.852	2.8181	0
AT4G21840	12.4703	71.0085	19.3205	37.7819	132.7079	51.5081	1.6948	5.9358	10.1505	17.3109	8.1978	7.9516	2.0875	2.0982	1.3466	1.2038	1.2636	0	0	1.0512
AT4G21850	90.4097	119.0648	93.0898	115.2348	222.5797	198.3758	67.2263	65.9535	69.3617	76.9373	32.7914	27.0355	12.5251	13.6385	9.426	4.815	1.2636	4.26	0	4.205
AT4G21860	1702.9759	1484.7238	1687.0333	1686.9613	1520.2614	1496.5195	1453.5562	1493.8476	1849.9279	1366.599	1629.0297	1642.8027	1650.1773	1270.4782	1386.9613	942.5374	989.4222	840.072	859.5351	895.6606
AT4G21865	31.9552	24.3868	14.0513	15.1128	31.0772	25.7541	6.2142	28.36	7.6129	20.196	3.5134	20.6742	20.8751	17.835	14.8122	9.63	15.1636	35.784	8.4544	17.8712
AT4G21870	139.5115	106.8714	123.827	81.2311	106.6703	150.348	101.1219	106.8447	120.1142	103.8654	44.5026	31.8064	92.8942	116.4518	114.458	38.52	31.5907	39.192	83.1354	48.3573
AT4G21880	17.1467	7.8898	10.5385	20.78	14.2787	7.6566	6.2142	6.5954	13.534	11.5406	2.3422	0	1.0438	4.1965	10.7725	4.815	2.5273	1.704	9.8635	5.2562
AT4G21890	0	0	0	0	0	0	0	0	1.6917	0	4.6845	0	0	0	0	0	0	0	0	0
AT4G21895	0	0	0	0	0	0	0	1.3191	0	0	0	0	0	0	0	0	0	0	0	6.3075
AT4G21900	32.7345	34.4284	18.4423	18.8909	41.9962	28.5383	23.162	21.1051	22.8386	40.3921	14.0535	15.9032	7.3063	13.6385	10.7725	4.815	18.9544	19.596	18.318	8.41
AT4G21902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G21903	1.5588	11.4761	11.4167	9.4455	10.919	9.0487	2.8246	5.9358	2.5376	2.8851	15.2246	1.5903	14.6126	4.1965	12.1191	0	0	3.408	0	2.1025
AT4G21910	278.2437	298.3793	269.6092	279.586	287.2538	292.3433	146.8809	271.069	173.4043	234.6588	272.8713	308.5225	309.9954	382.927	426.8609	706.6021	683.6238	749.76	586.1748	720.1027
AT4G21920	0.7794	7.1726	11.4167	3.7782	10.0791	5.5684	2.8246	9.2335	9.3046	8.6554	11.7112	9.5419	5.2188	13.6385	13.4656	0	0	5.964	1.4091	7.3587
AT4G21926	1.5588	1.4345	4.391	3.7782	7.5593	4.8724	2.2597	1.3191	4.2294	4.8086	18.7379	15.9032	0	6.2947	30.971	0	1.2636	3.408	0	2.1025
AT4G21930	10.1321	4.3035	14.0513	11.3346	9.2392	20.8817	9.6038	9.2335	10.1505	13.464	49.1871	47.7097	89.763	61.8978	87.5267	7.2225	11.3727	11.928	23.9543	9.4612
AT4G21940	17.1467	19.366	3.5128	26.4473	19.3182	5.5684	15.253	9.2335	16.9175	17.3109	8.1978	12.7226	7.3063	18.8841	13.4656	22.8713	5.0545	19.596	11.2726	26.2811
AT4G21950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G21960	16472.4922	17063.5649	16381.1723	18753.0401	15904.79	14245.4734	11962.886	14771.6138	15215.5935	14092.9918	29177.3163	29891.6936	28901.5877	39194.9354	37917.907	1150.7864	975.5223	938.052	1101.8958	1267.8013
AT4G21970	3.897	5.0208	9.6603	0	2.5198	11.1369	11.2985	1.9786	3.3835	11.5406	8.1978	7.9516	10.4376	2.0982	4.0397	6.0188	0	0	0	0
AT4G21980	271.2291	337.1112	305.6156	300.366	297.3329	411.3688	394.3188	384.5091	411.0951	446.2364	709.6995	583.6482	907.0235	991.4137	941.2485	2027.1174	2448.9148	2067.804	1903.6589	2118.2584
AT4G21990	463.7394	442.5481	543.6094	381.5971	447.6792	242.9234	125.4137	172.1387	93.0462	166.3769	278.7269	496.1805	316.2579	311.5871	218.1434	138.4314	63.1815	97.98	133.862	175.5579
AT4G22000	332.0218	371.5396	358.308	226.6913	341.8488	265.8932	260.9961	289.536	306.2066	299.0938	237.7376	214.6935	232.7575	209.823	215.4503	174.544	46.7543	184.884	139.4983	217.6077
AT4G22010	292.2728	286.1859	227.4553	232.3586	199.9018	170.5336	229.3602	204.456	265.6046	239.4674	63.2406	54.071	62.6253	20.9823	9.426	4.815	2.5273	9.372	11.2726	11.5637
AT4G22030	0	1.4345	0	0	7.5593	0	1.1299	0	0	0.9617	0	0	2.0875	0	0	0	0	0	0	0
AT4G22050	0	2.1518	0	5.6673	0	0	1.1299	0	0	0	0	0	0	0	0	0	0	0	0	1.0512
AT4G22060	0	0	0	0	0	0	0	0	0.8459	0	0	0	0	0	0	0	2.5273	3.408	0	0
AT4G22070	3.1176	15.0624	0.8782	3.7782	13.4388	9.7448	0	1.3191	0.8459	6.732	0	1.5903	3.1313	0	0	0	0	0	0	0
AT4G22080	0	0	0	0	0	0	0	0	0	0	0	0	4.175	2.0982	0	1.2038	1.2636	0	0	0
AT4G22090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3466	0	0	0	0	0
AT4G22100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G22105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G22110	0	0	0	0	0	0	0.5649	0	0	0.9617	0	0	1.0438	0	0	0	0	0	0	0
AT4G22115	0	0	0.8782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G22120	63.9103	53.0771	62.3526	54.7837	42.8361	80.0464	56.4927	52.1033	43.1396	47.1241	29.278	39.7581	45.9252	56.6522	65.9817	10.8338	3.7909	0.852	15.4998	4.205
AT4G22130	48.3224	44.47	56.2052	58.5619	52.0753	53.5963	46.324	60.0177	37.2185	43.2772	46.8449	62.0226	26.0939	35.6699	43.0901	0	1.2636	4.26	5.6363	2.1025
AT4G22140	130.9382	98.9816	108.0193	113.3457	128.5083	118.3294	155.9197	125.3117	160.7162	129.8317	119.4544	66.7935	92.8942	82.8801	105.032	52.9651	59.3906	52.824	88.7717	84.0996
AT4G22150	179.2606	163.5348	172.1283	164.3512	127.6684	167.7494	202.8087	193.9034	172.5584	166.3769	190.8928	162.2129	170.1321	169.9566	220.8366	258.8066	356.3436	247.08	236.7244	222.8639
AT4G22160	81.057	48.7735	39.5193	22.6691	52.0753	83.5267	99.992	83.761	87.971	75.0139	112.4276	144.7193	161.7821	133.2376	121.1908	25.2788	58.127	39.192	28.1815	36.7936
AT4G22165	0	0.7173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G22170	0	0	0	0	0	0	0	0	0	1.9234	0	0	0	0	0	0	0	0	0	0
AT4G22180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G22190	247.8473	201.5495	232.7245	200.244	194.0223	288.8631	342.9105	254.5807	230.9238	242.3525	245.9355	230.5967	349.6581	298.9978	305.6701	123.9864	136.472	91.164	101.4533	168.1992
AT4G22200	120.0267	139.8653	160.7117	156.7948	178.9037	193.5034	141.7966	112.121	163.2538	165.4152	204.9462	244.9096	182.6572	240.2473	255.8472	229.9165	157.9537	132.06	171.907	199.7365
AT4G22210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G22212	7.7939	15.0624	11.4167	11.3346	16.7985	9.0487	8.4739	9.893	25.3762	13.464	19.9091	14.3129	15.6563	4.1965	9.426	0	6.3181	0.852	0	5.2562
AT4G22214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G22217	1.5588	0	2.6346	0	0	0	0	0	0	1.9234	0	0	1.0438	0	0	0	0	0	0	0
AT4G22220	1327.308	1222.2074	1228.6099	1375.2607	1271.6441	1099.7678	1063.1919	1141.6557	1186.7622	1255.0399	1610.2918	1409.0254	1459.1701	1629.2756	1544.5094	2858.9097	3998.125	3405.444	3152.0985	3128.5047
AT4G22230	0	0	2.6346	0	0.8399	0.6961	0	4.6167	0	0	1.1711	0	0	2.0982	0	0	0	0	0	0
AT4G22235	0	0	0	0	4.1996	0.6961	0	0.6595	0.8459	0	0	4.771	0	0	0	0	0	0	0	0
AT4G22240	1307.8231	1430.2122	1375.2702	1235.4677	1382.514	1296.0555	1181.8265	1255.7554	1163.0777	1185.7963	2159.5477	2328.2315	2547.807	2856.7401	2773.9227	16189.253	19653.2359	15909.3962	17259.747	16326.8841
AT4G22250	27.2788	27.2558	26.3462	13.2237	28.5574	23.6659	22.0321	25.0623	10.9964	25.9663	24.5935	25.4452	9.3938	17.835	28.2779	33.705	24.009	22.152	16.9089	15.7687
AT4G22260	247.8473	290.4894	274.0002	272.0296	225.9394	183.0626	182.4713	219.6253	242.766	217.3479	393.4968	376.9063	423.7647	470.0035	420.1281	1262.7353	2088.7802	1632.432	1666.9345	1658.8644
AT4G22270	18.7055	30.8421	21.9551	37.7819	36.1167	20.1856	36.7202	31.6577	16.9175	35.5835	51.5293	38.1677	46.969	87.0765	47.1298	373.1629	379.089	296.496	315.6326	254.4013
AT4G22280	12.4703	5.0208	9.6603	7.5564	11.7589	5.5684	7.344	4.6167	15.2257	4.8086	10.5401	7.9516	6.2625	15.7367	16.1588	13.2413	3.7909	15.336	7.0454	3.1537
AT4G22285	114.5709	124.0856	81.6731	71.7856	82.3125	103.0162	97.7323	79.8038	80.3581	82.7076	90.1763	85.8774	98.113	109.108	90.2198	122.7826	97.2995	135.468	122.5894	112.4832
AT4G22290	28.0582	51.6426	56.2052	60.451	49.5555	45.2436	52.5382	52.7628	60.0571	52.8944	58.5561	41.3484	64.7128	44.0628	55.2091	6.0188	7.5818	3.408	2.8181	9.4612
AT4G22300	95.0861	79.6156	70.2565	62.3401	94.0714	123.8979	128.2383	123.9927	105.7343	143.2957	93.6897	74.7451	78.2817	77.6345	92.9129	20.4638	8.8454	9.372	12.6817	7.3587
AT4G22305	36.6315	32.2766	28.1026	47.2274	27.7175	70.3016	55.3628	45.5079	49.9066	67.3201	44.5026	63.6129	46.969	83.9292	71.3679	15.6488	1.2636	10.224	9.8635	6.3075
AT4G22310	679.6316	565.1992	638.4556	659.2939	584.5867	687.0069	695.9896	709.6601	762.1331	726.0959	620.6943	720.4159	760.8977	689.2685	562.8639	446.5918	411.9433	449.004	439.6311	453.0865
AT4G22320	45.2049	41.601	58.8398	43.4492	42.8361	32.0186	35.5904	42.8698	43.9855	23.0812	9.369	11.1323	14.6126	25.1788	20.1985	67.4101	39.1725	21.3	25.3633	28.3836
AT4G22330	157.4376	162.1003	165.9809	181.3531	169.6645	168.4454	175.1273	143.7787	141.2611	135.602	138.1923	133.5871	137.7757	176.2513	201.9847	184.174	125.0994	162.732	170.498	181.8654
AT4G22340	59.2339	53.7943	72.8911	47.2274	44.5159	55.6844	63.2718	56.0605	50.7525	49.0475	71.4384	109.7322	106.4631	134.2867	122.5374	122.7826	120.0448	126.948	78.9081	126.1494
AT4G22350	27.2788	36.5802	55.327	32.1146	42.8361	28.5383	31.071	30.9982	32.9891	45.2007	24.5935	33.3968	29.2252	35.6699	59.2488	55.3726	46.7543	57.084	35.2268	48.3573
AT4G22360	143.4085	103.2851	136.1219	136.0148	131.868	125.9861	169.478	145.7573	130.2647	148.1043	149.9035	100.1903	122.1194	103.8624	137.3496	145.6539	309.5893	207.036	235.3154	227.0689
AT4G22370	0	0	0.8782	1.8891	0	1.3921	4.5194	5.9358	3.3835	0	5.8556	4.771	0	0	1.3466	0	2.5273	1.704	4.2272	0
AT4G22380	270.4497	201.5495	216.9168	222.9131	244.4177	125.29	123.7189	156.3099	170.0208	169.2621	151.0746	98.6	139.8632	146.8761	111.7648	172.1365	169.3264	245.376	236.7244	194.4803
AT4G22390	1.5588	5.0208	5.2692	0	0.8399	0	2.2597	1.3191	0.8459	0	0	11.1323	0	1.0491	0	0	0	0	0	0
AT4G22400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G22410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G22420	0	0	0	0	0	0	0	0.6595	0	0	0	0	0	0	0	0	0	0	0	0
AT4G22430	0	0	0	0	0	0	0	0	0	0.9617	0	0	0	0	0	0	0	0	0	1.0512
AT4G22440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2636	0	1.4091	0
AT4G22460	0	0	0	0	0	0.6961	0	0	0	0	0	0	0	0	0	0	0	0	1.4091	0
AT4G22470	67.0279	198.6804	122.0706	15.1128	146.9866	192.8074	43.4993	75.8466	7.6129	72.1287	51.5293	25.4452	7.3063	0	9.426	2.4075	11.3727	8.52	8.4544	6.3075
AT4G22485	175.3637	354.3254	240.6284	332.4806	234.3386	102.3202	148.5757	18.467	144.6446	122.138	38.647	20.6742	32.3564	9.442	10.7725	1.2038	7.5818	7.668	8.4544	6.3075
AT4G22490	621.177	801.1771	698.1736	1124.0112	745.852	464.2691	1138.3271	529.6069	982.9064	908.822	354.8498	170.1645	278.6827	118.55	188.519	16.8525	50.5452	40.896	49.3176	44.1523
AT4G22505	503.4885	596.7586	626.1607	689.5195	485.4757	224.1299	412.9614	146.4169	329.0452	328.907	112.4276	54.071	111.6818	35.6699	57.9023	27.6863	36.6453	15.336	29.5906	8.41
AT4G22510	17.9261	0.7173	7.9039	3.7782	0	3.4803	2.2597	2.6381	7.6129	8.6554	0	4.771	3.1313	0	0	3.6113	0	0	5.6363	2.1025
AT4G22513	547.914	257.4956	402.2182	156.7948	108.3501	136.4269	140.6667	68.5917	212.3145	98.0951	111.2565	55.6613	55.319	9.442	21.545	13.2413	5.0545	1.704	0	4.205
AT4G22517	456.7249	246.7367	450.5196	272.0296	116.7494	89.7912	135.5824	58.6986	193.7053	114.4442	65.5828	50.8903	34.4439	10.4911	13.4656	0	2.5273	5.112	2.8181	5.2562
AT4G22520	34.2933	32.9939	47.4231	34.0037	31.0772	11.1369	35.5904	14.5098	27.068	7.6937	18.7379	4.771	4.175	4.1965	0	0	0	1.704	4.2272	3.1537
AT4G22530	67.8073	97.5471	56.2052	28.3364	57.9547	67.5174	37.2852	69.2512	26.2221	56.7413	62.0694	44.529	22.9626	25.1788	57.9023	44.5388	64.4451	40.896	77.4991	57.8185
AT4G22540	171.4667	232.3916	195.8399	238.0259	199.9018	203.9443	177.387	160.2671	223.3109	186.573	189.7217	216.2838	216.0574	232.9035	238.3419	136.0239	108.6722	100.536	91.5898	144.0205
AT4G22550	96.6449	96.8298	90.4552	71.7856	57.9547	71.6937	94.9077	85.0801	78.6663	67.3201	55.0427	60.4322	49.0565	70.2907	76.7542	61.3913	31.5907	29.82	59.1811	22.0761
AT4G22560	12.4703	20.0832	22.8334	32.1146	44.5159	28.5383	19.7724	25.7219	27.9139	20.196	33.9625	36.5774	6.2625	33.5717	24.2382	7.2225	0	2.556	0	3.1537
AT4G22570	347.6097	334.2422	294.1989	341.9261	377.9655	274.2459	385.8449	456.3985	505.833	434.6958	337.2829	394.3999	419.5897	421.7442	554.7845	113.1526	94.7722	66.456	80.3172	109.3295
AT4G22580	150.423	93.2435	103.6283	136.0148	93.2315	105.1044	115.81	107.5043	107.4261	94.2482	140.5346	128.8161	165.9571	173.104	181.7862	113.1526	83.3996	130.356	97.2261	128.2519
AT4G22590	63.9103	107.5887	50.9359	69.8965	64.6741	66.1253	31.6359	38.9126	43.9855	54.8178	51.5293	62.0226	93.938	72.3889	76.7542	231.1203	347.4982	287.976	283.2239	294.3486
AT4G22592	63.9103	107.5887	50.9359	69.8965	64.6741	66.1253	31.6359	38.9126	43.9855	54.8178	51.5293	62.0226	93.938	72.3889	76.7542	231.1203	347.4982	287.976	283.2239	294.3486
AT4G22600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G22610	0	2.869	3.5128	11.3346	0.8399	4.8724	1.1299	8.574	3.3835	3.8469	0	0	0	0	0	0	2.5273	0	0	0
AT4G22620	3.1176	1.4345	7.9039	1.8891	4.1996	3.4803	11.8635	5.2763	5.9211	2.8851	3.5134	3.1806	4.175	0	0	1.2038	0	5.964	1.4091	0
AT4G22630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.852	0	0
AT4G22640	0	0	0	0	0	0.6961	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G22650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G22660	0	0	3.5128	3.7782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1025
AT4G22666	0	0.7173	4.391	0	0	0	0	0	0	4.8086	0	7.9516	0	11.5403	0	0	0	0	0	0
AT4G22670	452.0485	472.6729	412.7567	612.0666	404.8431	432.2505	471.1488	414.8477	488.9156	483.7433	381.7855	367.3644	284.9452	263.3279	319.1358	221.4903	180.6991	213.852	267.7241	208.1465
AT4G22680	11.6909	5.7381	5.2692	7.5564	7.5593	2.7842	3.3896	1.9786	5.0752	6.732	7.0267	12.7226	4.175	9.442	4.0397	15.6488	7.5818	4.26	8.4544	3.1537
AT4G22690	1455.908	1563.6222	1188.2124	1207.1313	1319.5197	2095.1273	1311.7596	1462.1899	1490.4312	1492.5838	3048.4288	3400.1086	2054.1107	2896.6064	2773.9227	492.3343	441.0068	401.292	329.7233	570.826
AT4G22700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G22710	5.4558	32.9939	14.9295	3.7782	42.8361	27.8422	3.9545	13.1907	5.0752	9.6172	17.5668	22.2645	13.5688	4.1965	14.8122	0	1.2636	2.556	8.4544	0
AT4G22720	74.0424	63.836	83.4295	51.0055	72.2334	67.5174	74.0054	64.6345	82.0498	56.7413	66.7539	57.2516	57.4065	74.4872	99.6458	105.9301	60.6542	75.828	95.817	76.7409
AT4G22730	20.2642	30.8421	42.1539	18.8909	36.9566	22.2738	23.7269	21.1051	14.3799	24.0429	30.4492	42.9387	33.4002	29.3752	24.2382	8.4263	6.3181	11.928	15.4998	0
AT4G22740	158.9964	121.9338	160.7117	171.9076	136.9075	112.0649	138.9719	132.5666	153.1033	146.1809	200.2617	229.0064	202.4886	267.5243	204.6778	644.007	646.9785	529.092	593.2201	585.5434
AT4G22745	144.9673	138.4308	133.4873	187.0203	117.5893	161.4849	147.4458	139.8215	164.9456	121.1763	134.679	136.7677	100.2005	107.0097	113.1114	162.5064	262.835	207.036	200.0885	232.3251
AT4G22750	255.6412	230.957	231.8463	224.8022	239.3782	206.7285	214.6721	218.9657	259.6835	279.8595	386.47	302.1612	312.0829	289.5557	274.6991	299.7341	308.3257	226.632	197.2704	300.656
AT4G22753	382.6825	373.6914	345.1349	300.366	369.5663	324.3619	301.6708	398.3594	366.2637	394.3037	440.3416	365.7741	347.5706	318.931	290.8579	349.0879	380.3526	268.38	297.3146	345.8596
AT4G22756	84.1746	53.0771	77.2821	73.6747	81.4726	120.4176	90.9532	111.4615	93.8921	96.1716	60.8983	69.9742	59.4941	75.5363	56.5557	3.6113	5.0545	2.556	7.0454	8.41
AT4G22758	17.1467	14.3452	5.2692	3.7782	13.4388	11.8329	19.7724	14.5098	4.2294	14.4257	26.9358	3.1806	33.4002	14.6876	32.3175	45.7426	68.236	80.94	54.9539	39.9473
AT4G22760	3.1176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G22770	31.1758	25.8213	28.9808	22.6691	23.5179	13.9211	18.6426	21.7647	21.1469	20.196	4.6845	14.3129	18.7876	44.0628	18.8519	42.1313	88.4541	64.752	63.4083	38.8961
AT4G22780	77.9394	53.7943	56.2052	73.6747	57.9547	61.9489	57.0576	61.9963	66.8241	73.0904	60.8983	58.8419	93.938	159.4655	144.0824	253.9916	236.2988	217.26	200.0885	244.9401
AT4G22790	12.4703	26.5385	15.8077	22.6691	14.2787	18.7935	23.7269	21.7647	17.7634	16.3492	14.0535	17.4935	25.0501	24.1296	16.1588	4.815	0	2.556	0	0
AT4G22800	0	0	0	0	0.8399	2.0882	0	2.6381	0	4.8086	2.3422	4.771	0	0	1.3466	15.6488	1.2636	5.112	1.4091	4.205
AT4G22810	0	1.4345	0	0	3.3597	0	0	0	0	0	0	0	0	1.0491	0	0	0	0	0	0
AT4G22820	217.4509	225.219	184.4232	236.1368	250.2972	188.6311	162.6989	180.7127	172.5584	167.3386	272.8713	271.9451	336.0892	373.4849	377.038	2775.8508	3251.3197	2665.908	2727.9672	2998.1504
AT4G22830	280.5818	242.4332	249.4104	249.3605	193.1824	257.5406	282.4633	209.7322	265.6046	200.037	144.0479	125.6354	209.7948	118.55	131.9633	55.3726	46.7543	61.344	32.4087	53.6135
AT4G22840	32.7345	39.4492	39.5193	51.0055	29.3973	41.0673	46.8889	48.1461	32.9891	49.0475	58.5561	90.6484	83.5004	79.7327	82.1404	51.7613	53.0725	67.308	35.2268	34.6911
AT4G22850	35.8521	30.8421	28.9808	47.2274	48.7156	44.5476	40.6747	30.9982	48.2149	37.5069	35.1336	27.0355	21.9189	24.1296	48.4763	37.3163	26.5362	11.076	22.5452	8.41
AT4G22860	26.4994	12.1934	32.4936	9.4455	17.6384	19.4896	22.0321	15.1693	22.8386	22.1195	12.8823	1.5903	2.0875	1.0491	0	0	1.2636	1.704	0	3.1537
AT4G22870	0	1.4345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G22880	98.983	93.2435	158.9552	168.1294	162.9451	70.9977	83.6091	100.9089	98.9673	77.899	67.925	162.2129	113.7693	101.7642	106.3786	671.6933	216.0807	605.772	359.3139	704.3341
AT4G22890	2669.4245	2534.7893	2905.9829	2926.2072	2876.7377	3209.5123	3816.0793	3045.7344	3483.3119	2920.7326	3272.1129	3578.2247	3669.8441	2639.5733	3316.5881	668.082	553.4699	429.408	510.0848	614.9782
AT4G22900	4.6764	2.869	3.5128	17.0018	7.5593	4.1763	0.5649	2.6381	11.8422	0.9617	7.0267	3.1806	9.3938	0	0	0	0	0	0	0
AT4G22910	32.7345	39.4492	40.3975	18.8909	63.8342	46.6357	49.1486	29.0196	24.5304	37.5069	29.278	31.8064	15.6563	25.1788	12.1191	9.63	16.4272	21.3	9.8635	18.9224
AT4G22920	122.3649	173.5764	115.045	149.2385	151.1862	136.4269	132.1928	134.5452	111.6555	118.2911	181.5238	286.258	368.4457	357.7482	363.5724	1499.8743	1853.7451	1288.224	1269.5756	1668.3256
AT4G22930	222.9067	193.6596	161.5899	177.5749	174.7041	127.3782	144.6212	191.2653	145.4904	160.6066	118.2833	133.5871	126.2944	88.1257	71.3679	138.4314	132.6811	149.1	131.0439	138.7643
AT4G22940	0	0	0.8782	3.7782	0.8399	0	0	0	0	0	0	0	1.0438	0	0	2.4075	5.0545	0	0	5.2562
AT4G22950	3.1176	7.8898	0	1.8891	2.5198	13.2251	3.9545	4.6167	0.8459	11.5406	21.0802	12.7226	26.0939	39.8664	16.1588	62.5951	48.0179	88.608	47.9085	50.4598
AT4G22960	0	0.7173	2.6346	0	0	5.5684	0.5649	5.2763	0.8459	0	4.6845	1.5903	0	1.0491	0	0	0	0	0	0
